GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
3059	5.27e-01	9.21e-03	0.1424	2.604258	0.3709345	9082.07	HCLS1	hematopoietic cell-specific Lyn substrate 1
84343	5.27e-01	1.02e-02	0.2328	-2.5672867	-0.5976623	2175.34	HPS3	HPS3 biogenesis of lysosomal organelles complex 2 subunit 1
51056	5.27e-01	9.52e-03	0.2586	2.5928491	0.670635	4141.87	LAP3	leucine aminopeptidase 3
54505	5.27e-01	9.75e-03	0.1084	-2.5844625	-0.2802172	705.78	DHX29	DExH-box helicase 29
441081	5.27e-01	9.47e-03	0.439	2.5946712	1.1391653	924.46	LOC441081	POM121 membrane glycoprotein (rat) pseudogene
84240	5.27e-01	9.82e-03	0.183	-2.5819965	-0.4725387	238.4	ZCCHC9	zinc finger CCHC-type containing 9
153364	5.27e-01	1.03e-02	0.4738	2.5642605	1.2148294	98.45	MBLAC2	metallo-beta-lactamase domain containing 2
105377743	5.27e-01	9.79e-03	0.4818	2.5832478	1.244611	98.33	LOC105377743	uncharacterized LOC105377743
85007	5.27e-01	1.03e-02	0.1681	2.5670412	0.4315857	2719.65	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase
9972	5.27e-01	9.44e-03	0.158	-2.5957997	-0.4102086	1500.1	NUP153	nucleoporin 153
28973	5.27e-01	9.67e-03	0.1931	-2.5873345	-0.4995811	461.75	MRPS18B	mitochondrial ribosomal protein S18B
107986649	5.27e-01	8.94e-03	0.364	-2.6141717	-0.9516307	169.46	LOC107986649	
50807	5.27e-01	1.02e-02	0.2011	-2.5690133	-0.5166709	1090.07	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1
23082	5.27e-01	9.52e-03	0.1747	2.5927261	0.4529884	1152.5	PPRC1	PPARG related coactivator 1
65003	5.27e-01	1.02e-02	0.1818	-2.5699938	-0.467334	246.87	MRPL11	mitochondrial ribosomal protein L11
399979	5.27e-01	9.83e-03	0.1283	2.581736	0.3313634	1835.48	SNX19	sorting nexin 19
928	5.27e-01	1.01e-02	0.4555	-2.5722111	-1.1715398	2310.81	CD9	CD9 molecule
112268097	5.27e-01	1.00e-02	0.1285	-2.5752163	-0.3309682	867.59	MYG1-AS1	MYG1 antisense RNA 1
64333	5.27e-01	9.88e-03	0.2143	2.5800776	0.5530391	3128.67	ARHGAP9	Rho GTPase activating protein 9
11057	5.27e-01	9.91e-03	0.226	-2.5791139	-0.5829553	1586.64	ABHD2	abhydrolase domain containing 2, acylglycerol lipase
26471	5.27e-01	9.23e-03	0.5402	-2.6034839	-1.4065279	877.14	NUPR1	nuclear protein 1, transcriptional regulator
105377826	5.27e-01	9.19e-03	0.3526	2.605059	0.9185904	150.58	LINC02887	long intergenic non-protein coding RNA 2887
83547	5.27e-01	9.54e-03	0.2248	-2.5920582	-0.5827032	146.29	RILP	Rab interacting lysosomal protein
55621	5.27e-01	1.03e-02	0.2018	2.5656011	0.5178481	1549.23	TRMT1	tRNA methyltransferase 1
100129083	5.27e-01	1.01e-02	0.2642	2.570852	0.6792141	461.52	SIGLEC10-AS1	SIGLEC10 antisense RNA 1
100132062	5.27e-01	1.04e-02	0.3509	2.5623673	0.8990995	1205.73	LOC100132062	uncharacterized LOC100132062
4666	5.28e-01	1.05e-02	0.1099	-2.5601584	-0.2813802	7977.38	NACA	nascent polypeptide associated complex subunit alpha
128077	5.33e-01	1.06e-02	0.1913	-2.5555718	-0.488938	590.43	LIX1L	limb and CNS expressed 1 like
90273	5.35e-01	1.07e-02	0.2914	2.5532479	0.7439273	556.25	CEACAM21	CEA cell adhesion molecule 21
2209	5.38e-01	1.10e-02	0.2864	2.5434001	0.728457	3878.45	FCGR1A	Fc gamma receptor Ia
4528	5.38e-01	1.09e-02	0.1127	-2.5461602	-0.2868538	1150.49	MTIF2	mitochondrial translational initiation factor 2
3958	5.38e-01	1.08e-02	0.3783	-2.5492691	-0.9644395	698.37	LGALS3	galectin 3
6234	5.38e-01	1.10e-02	0.2201	-2.543343	-0.5598419	1630.84	RPS28	ribosomal protein S28
64981	5.38e-01	1.09e-02	0.1843	-2.5446125	-0.4690388	346.94	MRPL34	mitochondrial ribosomal protein L34
3750	5.38e-01	1.10e-02	0.3605	2.5435384	0.9169981	157.2	KCND1	potassium voltage-gated channel subfamily D member 1
712	5.39e-01	1.13e-02	0.2042	2.5339567	0.5174771	12705.16	C1QA	complement C1q A chain
7873	5.39e-01	1.13e-02	0.3086	2.534683	0.7823265	784.78	MANF	mesencephalic astrocyte derived neurotrophic factor
26059	5.39e-01	1.14e-02	0.9639	2.5311841	2.4397517	217.84	ERC2	ELKS/RAB6-interacting/CAST family member 2
9315	5.39e-01	1.14e-02	0.4026	-2.5309263	-1.0188579	132.63	NREP	neuronal regeneration related protein
24149	5.39e-01	1.13e-02	0.1287	-2.533988	-0.326189	956.71	ZNF318	zinc finger protein 318
26503	5.39e-01	1.12e-02	0.1773	-2.5357242	-0.4496508	554.34	SLC17A5	solute carrier family 17 member 5
100132403	5.39e-01	1.12e-02	0.3455	2.5378527	0.8768347	335.49	FAM157B	family with sequence similarity 157 member B
50515	5.39e-01	1.13e-02	0.189	2.5329526	0.478748	3368.52	CHST11	carbohydrate sulfotransferase 11
55959	5.39e-01	1.11e-02	0.3559	-2.5386611	-0.9035519	987.64	SULF2	sulfatase 2
100132287	5.40e-01	1.15e-02	0.3534	2.5277458	0.8932239	1099	LOC100132287	uncharacterized LOC100132287
3718	5.40e-01	1.15e-02	0.4564	2.5276936	1.1536926	4179.45	JAK3	Janus kinase 3
1838	5.41e-01	1.15e-02	0.1965	2.5259153	0.4962923	409.35	DTNB	dystrobrevin beta
56996	5.41e-01	1.17e-02	0.2806	2.5217881	0.7075086	3054.92	SLC12A9	solute carrier family 12 member 9
4482	5.41e-01	1.19e-02	0.242	-2.5147999	-0.608572	225.66	MSRA	methionine sulfoxide reductase A
649	5.41e-01	1.17e-02	0.2097	2.5200289	0.5283522	313.67	BMP1	bone morphogenetic protein 1
586	5.41e-01	1.18e-02	0.3034	-2.519229	-0.7643141	1773.41	BCAT1	branched chain amino acid transaminase 1
57447	5.41e-01	1.19e-02	0.1446	2.5158595	0.3637856	2048.39	NDRG2	NDRG family member 2
7190	5.41e-01	1.19e-02	0.2919	2.5151998	0.7340924	377.38	HSP90B2P	heat shock protein 90 beta family member 2, pseudogene
3566	5.41e-01	1.19e-02	0.2989	2.5160204	0.7521164	5172.56	IL4R	interleukin 4 receptor
10892	5.41e-01	1.19e-02	0.2704	-2.5153201	-0.6802473	1496.67	MALT1	MALT1 paracaspase
284417	5.41e-01	1.19e-02	0.4633	2.5143557	1.1648089	120.43	TMEM150B	transmembrane protein 150B
3241	5.42e-01	1.20e-02	0.1918	-2.5127362	-0.4818542	556.44	HPCAL1	hippocalcin like 1
30835	5.46e-01	1.21e-02	0.6067	-2.5088829	-1.5222004	97.4	CD209	CD209 molecule
2256	5.47e-01	1.22e-02	0.5265	-2.5073431	-1.3200558	325.02	FGF11	fibroblast growth factor 11
8440	5.50e-01	1.24e-02	0.2008	2.4992277	0.5019179	2123.15	NCK2	NCK adaptor protein 2
442319	5.50e-01	1.24e-02	0.5629	2.499345	1.4067969	120.59	ZNF727	zinc finger protein 727
54926	5.50e-01	1.24e-02	0.1983	-2.5015496	-0.4960245	1185.37	UBE2R2	ubiquitin conjugating enzyme E2 R2
112268070	5.50e-01	1.24e-02	0.4064	2.5018866	1.0166484	95.46	LOC112268070	uncharacterized LOC112268070
4643	5.50e-01	1.23e-02	0.3318	-2.5025038	-0.8303349	1374.01	MYO1E	myosin IE
9050	5.51e-01	1.25e-02	0.3498	2.4973387	0.8736743	473.75	PSTPIP2	proline-serine-threonine phosphatase interacting protein 2
2011	5.51e-01	1.26e-02	0.1172	2.4958356	0.2925788	1140.29	MARK2	microtubule affinity regulating kinase 2
10507	5.52e-01	1.26e-02	0.1888	2.4942623	0.4709564	4813.33	SEMA4D	semaphorin 4D
25913	5.52e-01	1.28e-02	0.1594	-2.4903986	-0.3970057	458.49	POT1	protection of telomeres 1
23279	5.52e-01	1.27e-02	0.1664	-2.491416	-0.4144651	1172.31	NUP160	nucleoporin 160
84419	5.52e-01	1.27e-02	0.5136	-2.4910338	-1.279437	195.28	C15orf48	chromosome 15 open reading frame 48
23252	5.58e-01	1.29e-02	0.1785	2.4855099	0.4436136	622.17	OTUD3	OTU deubiquitinase 3
4629	5.60e-01	1.30e-02	0.5418	-2.4827478	-1.3451079	1121.73	MYH11	myosin heavy chain 11
9620	5.60e-01	1.31e-02	0.5168	-2.4820835	-1.2827614	185.9	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1
8667	5.60e-01	1.31e-02	0.1259	-2.4806082	-0.3122385	2915.89	EIF3H	eukaryotic translation initiation factor 3 subunit H
9663	5.62e-01	1.32e-02	0.108	-2.4785347	-0.2677169	2939.5	LPIN2	lipin 2
25946	5.62e-01	1.32e-02	0.228	-2.4770802	-0.56466	1401.02	ZNF385A	zinc finger protein 385A
80896	5.63e-01	1.34e-02	0.2331	-2.4730312	-0.5764643	2876.3	NPL	N-acetylneuraminate pyruvate lyase
23001	5.63e-01	1.35e-02	0.1181	2.4700861	0.2918189	3545.78	WDFY3	WD repeat and FYVE domain containing 3
79694	5.63e-01	1.34e-02	0.2027	2.472381	0.5012551	394.89	MANEA	mannosidase endo-alpha
6169	5.63e-01	1.35e-02	0.1606	-2.4714235	-0.3968047	2321.62	RPL38	ribosomal protein L38
729648	5.63e-01	1.34e-02	0.3756	2.4742882	0.929277	272.23	ZNF812P	zinc finger protein 812, pseudogene
10564	5.63e-01	1.35e-02	0.1241	-2.469638	-0.3065203	1495.82	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2
100996442	5.64e-01	1.36e-02	0.318	2.4672406	0.7844818	161.9	LOC100996442	WAS protein family homolog 2-like
1503	5.64e-01	1.37e-02	0.4024	2.4663146	0.9923292	414.38	CTPS1	CTP synthase 1
9454	5.64e-01	1.37e-02	0.1858	-2.4659499	-0.4581241	1208	HOMER3	homer scaffold protein 3
22877	5.64e-01	1.37e-02	0.1537	2.464435	0.3787118	3504.57	MLXIP	MLX interacting protein
24140	5.65e-01	1.38e-02	0.1583	2.4625939	0.3897105	461.33	FTSJ1	FtsJ RNA 2'-O-methyltransferase 1
57655	5.67e-01	1.39e-02	0.2187	2.4603347	0.5381419	2183.96	GRAMD1A	GRAM domain containing 1A
54436	5.68e-01	1.40e-02	0.2037	2.4568413	0.5003532	6654.61	SH3TC1	SH3 domain and tetratricopeptide repeats 1
5595	5.68e-01	1.40e-02	0.155	-2.4574767	-0.3809651	1124.9	MAPK3	mitogen-activated protein kinase 3
347716	5.68e-01	1.40e-02	0.1499	2.4567716	0.3681608	925.35	USP32P3	ubiquitin specific peptidase 32 pseudogene 3
7812	5.72e-01	1.42e-02	0.1614	-2.4522446	-0.3957827	8399.27	CSDE1	cold shock domain containing E1
54811	5.72e-01	1.42e-02	0.1812	2.451585	0.4441809	900.65	ZNF562	zinc finger protein 562
100463486	5.78e-01	1.45e-02	0.2719	2.4444747	0.6645911	2159.47	MTRNR2L8	MT-RNR2 like 8 (pseudogene)
10809	5.78e-01	1.44e-02	0.4301	-2.4460834	-1.0521789	150.35	STARD10	StAR related lipid transfer domain containing 10
2194	5.78e-01	1.45e-02	0.2391	2.4445069	0.5845535	1220.69	FASN	fatty acid synthase
6819	5.80e-01	1.47e-02	0.8083	-2.4396719	-1.9720507	130.68	SULT1C2	sulfotransferase family 1C member 2
57533	5.80e-01	1.47e-02	0.2605	2.4398927	0.6356447	2329.24	TBC1D14	TBC1 domain family member 14
6036	5.80e-01	1.47e-02	0.4201	2.4384618	1.0244167	443.02	RNASE2	ribonuclease A family member 2
57156	5.80e-01	1.47e-02	0.434	2.4405701	1.0592506	236.56	TMEM63C	transmembrane protein 63C
2316	5.80e-01	1.48e-02	0.3089	-2.4377088	-0.7530243	4441.65	FLNA	filamin A
22836	5.81e-01	1.51e-02	0.3344	2.4303793	0.8128194	201.11	RHOBTB3	Rho related BTB domain containing 3
55331	5.81e-01	1.51e-02	0.2725	2.4299001	0.6621147	1225.35	ACER3	alkaline ceramidase 3
112268155	5.81e-01	1.50e-02	0.2467	-2.432138	-0.6000491	894.5	LOC112268155	
6376	5.81e-01	1.50e-02	0.5727	-2.4315637	-1.392624	162.35	CX3CL1	C-X3-C motif chemokine ligand 1
645191	5.81e-01	1.50e-02	0.4298	2.4324367	1.045415	148.5	LINGO3	leucine rich repeat and Ig domain containing 3
4294	5.81e-01	1.51e-02	0.1905	2.4302395	0.463033	357.67	MAP3K10	mitogen-activated protein kinase kinase kinase 10
27180	5.81e-01	1.49e-02	0.3456	2.4336494	0.8411	1206.77	SIGLEC9	sialic acid binding Ig like lectin 9
65065	5.82e-01	1.53e-02	0.1605	-2.4243571	-0.3890167	946.75	NBEAL1	neurobeachin like 1
101243545	5.82e-01	1.52e-02	0.2195	-2.4278304	-0.5328149	371.91	LINC02067	long intergenic non-protein coding RNA 2067
55788	5.82e-01	1.55e-02	0.1457	-2.4215383	-0.3528371	2024.04	LMBRD1	LMBR1 domain containing 1
54332	5.82e-01	1.54e-02	0.2253	-2.4224274	-0.5458655	221.57	GDAP1	ganglioside induced differentiation associated protein 1
10541	5.82e-01	1.55e-02	0.1894	-2.4206473	-0.4584996	1588.68	ANP32B	acidic nuclear phosphoprotein 32 family member B
10677	5.82e-01	1.56e-02	0.2427	2.4193059	0.5870991	241.32	AVIL	advillin
217	5.82e-01	1.56e-02	0.1553	-2.4192375	-0.3757642	3275.73	ALDH2	aldehyde dehydrogenase 2 family member
9720	5.82e-01	1.53e-02	0.2814	2.4247283	0.6823848	807.94	CCDC144A	coiled-coil domain containing 144A
2512	5.82e-01	1.55e-02	0.1869	-2.4199812	-0.4521965	83027.16	FTL	ferritin light chain
56937	5.82e-01	1.56e-02	0.2378	-2.4184206	-0.5751602	1054.6	PMEPA1	prostate transmembrane protein, androgen induced 1
116983	5.83e-01	1.58e-02	0.1645	2.4136352	0.3971536	766.4	ACAP3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3
3155	5.83e-01	1.69e-02	0.1714	-2.3896895	-0.4096281	474.67	HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase
64121	5.83e-01	1.76e-02	0.1859	-2.3733693	-0.4411959	854.36	RRAGC	Ras related GTP binding C
4678	5.83e-01	1.64e-02	0.1374	2.3988945	0.329611	2541.47	NASP	nuclear autoantigenic sperm protein
100996318	5.83e-01	1.65e-02	0.3027	2.3980437	0.7258001	491.76	LOC100996318	uncharacterized LOC100996318
100132417	5.83e-01	1.74e-02	0.3258	2.3773113	0.7744497	2190.62	FCGR1CP	Fc gamma receptor Ic, pseudogene
163882	5.83e-01	1.74e-02	0.1333	-2.378567	-0.3171197	508.88	CNST	consortin, connexin sorting protein
8884	5.83e-01	1.70e-02	0.2297	2.3859733	0.5479791	903.47	SLC5A6	solute carrier family 5 member 6
151056	5.83e-01	1.76e-02	0.2156	2.3746435	0.5120772	1152.35	PLB1	phospholipase B1
8491	5.83e-01	1.70e-02	0.277	-2.3860952	-0.6609067	987.5	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3
1154	5.83e-01	1.71e-02	0.4003	2.3853923	0.9549234	373.51	CISH	cytokine inducible SH2 containing protein
4286	5.83e-01	1.73e-02	0.2974	-2.3805452	-0.7080291	545.01	MITF	melanocyte inducing transcription factor
1609	5.83e-01	1.73e-02	0.1748	2.3811133	0.4161338	685.39	DGKQ	diacylglycerol kinase theta
51316	5.83e-01	1.68e-02	0.5798	2.3921062	1.3868584	298.4	PLAC8	placenta associated 8
3660	5.83e-01	1.66e-02	0.1317	-2.3955676	-0.3154896	964.26	IRF2	interferon regulatory factor 2
56172	5.83e-01	1.58e-02	0.1625	-2.4146165	-0.3924382	1064.21	ANKH	ANKH inorganic pyrophosphate transport regulator
96459	5.83e-01	1.77e-02	0.1733	-2.3726488	-0.4111179	782.34	FNIP1	folliculin interacting protein 1
900	5.83e-01	1.63e-02	0.1306	-2.4020685	-0.3136948	1349.05	CCNG1	cyclin G1
221442	5.83e-01	1.71e-02	0.2214	2.3841146	0.5278438	479.85	ADCY10P1	ADCY10 pseudogene 1
57579	5.83e-01	1.66e-02	0.1161	-2.3962146	-0.2782598	1474.37	FAM135A	family with sequence similarity 135 member A
85015	5.83e-01	1.64e-02	0.1833	2.3990632	0.4397912	381.79	USP45	ubiquitin specific peptidase 45
23145	5.83e-01	1.61e-02	0.368	2.4074126	0.8858733	589.92	SSPOP	SCO-spondin, pseudogene
90459	5.83e-01	1.64e-02	0.1629	-2.4003297	-0.3911246	496.95	ERI1	exoribonuclease 1
29883	5.83e-01	1.63e-02	0.1236	-2.4012268	-0.296836	1071.05	CNOT7	CCR4-NOT transcription complex subunit 7
286144	5.83e-01	1.76e-02	0.2227	-2.373266	-0.5284717	379.13	TRIQK	triple QxxK/R motif containing
79943	5.83e-01	1.70e-02	0.4113	2.3867787	0.9817585	123	ZNF696	zinc finger protein 696
83641	5.83e-01	1.72e-02	0.2494	-2.3823792	-0.5940588	949.51	FAM107B	family with sequence similarity 107 member B
10078	5.83e-01	1.66e-02	0.1583	2.3949897	0.3791511	557.43	TSSC4	tumor suppressing subtransferable candidate 4
10525	5.83e-01	1.61e-02	0.2741	2.4065768	0.6597618	3019.01	HYOU1	hypoxia up-regulated 1
80824	5.83e-01	1.75e-02	0.2479	-2.3759995	-0.5889057	1154.38	DUSP16	dual specificity phosphatase 16
3709	5.83e-01	1.64e-02	0.1142	2.3991825	0.2740256	4726.65	ITPR2	inositol 1,4,5-trisphosphate receptor type 2
11260	5.83e-01	1.72e-02	0.1722	-2.3817938	-0.4101891	1462.26	XPOT	exportin for tRNA
84078	5.83e-01	1.67e-02	0.1957	-2.3934936	-0.4684009	392.78	KBTBD7	kelch repeat and BTB domain containing 7
55002	5.83e-01	1.76e-02	0.1924	-2.3746754	-0.4567808	544.88	TMCO3	transmembrane and coiled-coil domains 3
4240	5.83e-01	1.68e-02	0.2251	-2.3903063	-0.5380544	465.7	MFGE8	milk fat globule EGF and factor V/VIII domain containing
6210	5.83e-01	1.71e-02	0.1426	-2.3834938	-0.3399905	5042.7	RPS15A	ribosomal protein S15a
6154	5.83e-01	1.61e-02	0.1246	-2.4070799	-0.2999067	7319.38	RPL26	ribosomal protein L26
125144	5.83e-01	1.67e-02	0.1534	-2.3942238	-0.3672334	1775.75	SNHG29	small nucleolar RNA host gene 29
112268184	5.83e-01	1.69e-02	0.215	-2.3886083	-0.5136039	278.03	KPNB1-DT	KPNB1 divergent transcript
7077	5.83e-01	1.75e-02	0.1329	-2.3763848	-0.3157315	5846.09	TIMP2	TIMP metallopeptidase inhibitor 2
753	5.83e-01	1.64e-02	0.1456	2.3988668	0.3491831	2235.05	LDLRAD4	low density lipoprotein receptor class A domain containing 4
22904	5.83e-01	1.70e-02	0.3027	2.3873337	0.722623	2400.11	SBNO2	strawberry notch homolog 2
56926	5.83e-01	1.57e-02	0.1875	2.4153783	0.4529074	958.6	NCLN	nicalin
54	5.83e-01	1.75e-02	0.6325	-2.3766703	-1.5032625	135.67	ACP5	acid phosphatase 5, tartrate resistant
64926	5.83e-01	1.66e-02	0.1503	2.3959543	0.3601909	2445.28	RASAL3	RAS protein activator like 3
7554	5.83e-01	1.69e-02	0.2593	2.3891194	0.6195946	219.23	ZNF8	zinc finger protein 8
135152	5.84e-01	1.78e-02	0.1979	-2.3707872	-0.4692214	266.39	B3GAT2	beta-1,3-glucuronyltransferase 2
8260	5.84e-01	1.78e-02	0.1718	2.3704655	0.4071383	802.12	NAA10	N-alpha-acetyltransferase 10, NatA catalytic subunit
5378	5.89e-01	1.80e-02	0.1684	2.3659129	0.3984225	898.47	PMS1	PMS1 homolog 1, mismatch repair system component
121227	5.91e-01	1.81e-02	0.5471	-2.3642047	-1.2935414	88.17	LRIG3	leucine rich repeats and immunoglobulin like domains 3
9588	5.91e-01	1.81e-02	0.1451	-2.3625887	-0.3427099	1757.13	PRDX6	peroxiredoxin 6
55667	5.91e-01	1.82e-02	0.1956	-2.3612421	-0.4619202	1848.98	DENND4C	DENN domain containing 4C
567	5.91e-01	1.82e-02	0.1388	-2.3610658	-0.327727	44927.62	B2M	beta-2-microglobulin
387338	5.95e-01	1.85e-02	0.1993	2.355895	0.4694869	558.26	NSUN4	NOP2/Sun RNA methyltransferase 4
25953	5.95e-01	1.84e-02	0.3189	2.3567569	0.7516472	1167.93	PNKD	PNKD metallo-beta-lactamase domain containing
9306	5.95e-01	1.84e-02	0.2256	-2.3573002	-0.5318613	7352.77	SOCS6	suppressor of cytokine signaling 6
267002	5.96e-01	1.86e-02	0.2464	2.3541237	0.5800837	177.24	PGBD2	piggyBac transposable element derived 2
729597	6.00e-01	1.87e-02	0.2702	2.3511082	0.6351997	89.94	SPDYE6	speedy/RINGO cell cycle regulator family member E6
284996	6.00e-01	1.88e-02	0.217	2.3501501	0.5100225	3712.23	RNF149	ring finger protein 149
155066	6.05e-01	1.90e-02	0.168	2.3446585	0.3938514	282.36	ATP6V0E2	ATPase H+ transporting V0 subunit e2
54620	6.05e-01	1.91e-02	0.2179	2.3442778	0.5109101	350.93	FBXL19	F-box and leucine rich repeat protein 19
2359	6.05e-01	1.90e-02	0.4546	-2.345951	-1.0664077	581.76	FPR3	formyl peptide receptor 3
63925	6.07e-01	1.92e-02	0.1523	2.3421376	0.3567532	1273.43	ZNF335	zinc finger protein 335
8443	6.09e-01	1.93e-02	0.1638	2.3403157	0.3833724	762.96	GNPAT	glyceronephosphate O-acyltransferase
103352539	6.11e-01	1.94e-02	0.28	2.3379892	0.6547094	652.9	LINC01410	long intergenic non-protein coding RNA 1410
1876	6.14e-01	1.96e-02	0.2823	-2.3334408	-0.6586138	227.21	E2F6	E2F transcription factor 6
3954	6.14e-01	1.96e-02	0.249	2.3338409	0.5810809	574.21	LETM1	leucine zipper and EF-hand containing transmembrane protein 1
27075	6.14e-01	1.96e-02	0.7051	-2.3345963	-1.6460599	98.62	TSPAN13	tetraspanin 13
10928	6.15e-01	1.97e-02	0.1308	-2.3321384	-0.3050727	938.78	RALBP1	ralA binding protein 1
4288	6.15e-01	1.97e-02	0.6436	2.3310661	1.5002244	142.67	MKI67	marker of proliferation Ki-67
124093	6.16e-01	1.99e-02	0.4172	2.3288629	0.9715038	154.9	CCDC78	coiled-coil domain containing 78
85019	6.16e-01	1.99e-02	0.3181	2.3287652	0.7407688	91.45	TMEM241	transmembrane protein 241
9581	6.16e-01	2.00e-02	0.142	-2.3267674	-0.3305121	576.02	PREPL	prolyl endopeptidase like
285521	6.16e-01	1.99e-02	0.1578	2.3274809	0.3672057	411.98	COX18	cytochrome c oxidase assembly factor COX18
85464	6.17e-01	2.01e-02	0.1708	2.3253447	0.3971055	6998.23	SSH2	slingshot protein phosphatase 2
3385	6.23e-01	2.03e-02	0.3418	-2.3210186	-0.7934343	216.03	ICAM3	intercellular adhesion molecule 3
713	6.23e-01	2.04e-02	0.2369	2.3180701	0.5492181	22114.45	C1QB	complement C1q B chain
5272	6.23e-01	2.04e-02	0.2018	2.3193651	0.4679325	6420.73	SERPINB9	serpin family B member 9
2768	6.23e-01	2.05e-02	0.2711	-2.3174409	-0.6283549	1659.64	GNA12	G protein subunit alpha 12
3423	6.23e-01	2.04e-02	0.1697	-2.3191224	-0.3936341	4952.59	IDS	iduronate 2-sulfatase
5987	6.24e-01	2.06e-02	0.1516	2.3143369	0.3507775	1304.55	TRIM27	tripartite motif containing 27
2570	6.24e-01	2.08e-02	0.5723	2.3121266	1.3232741	142.81	GABRR2	gamma-aminobutyric acid type A receptor subunit rho2
63894	6.24e-01	2.07e-02	0.1848	-2.3130276	-0.4275505	462.03	VIPAS39	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog
4650	6.24e-01	2.07e-02	0.1833	-2.3127048	-0.4239427	10815.56	MYO9B	myosin IXB
104	6.24e-01	2.08e-02	0.234	-2.3122781	-0.5410962	376.01	ADARB1	adenosine deaminase RNA specific B1
100288152	6.25e-01	2.13e-02	0.397	2.303509	0.9144586	174.71	SLC9A3-AS1	SLC9A3 antisense RNA 1
137682	6.25e-01	2.12e-02	0.1962	2.303841	0.4519788	266.32	NDUFAF6	NADH:ubiquinone oxidoreductase complex assembly factor 6
66004	6.25e-01	2.11e-02	0.3339	-2.3057617	-0.7697959	479.33	LYNX1	Ly6/neurotoxin 1
9126	6.25e-01	2.13e-02	0.1308	-2.3021078	-0.3010307	1025.07	SMC3	structural maintenance of chromosomes 3
107987373	6.25e-01	2.11e-02	0.2303	-2.3067913	-0.5312593	100.25	LOC107987373	replaced by ID 6150
51279	6.25e-01	2.09e-02	0.2873	2.3098691	0.6636513	395.63	C1RL	complement C1r subcomponent like
55215	6.25e-01	2.09e-02	0.1683	2.3089663	0.3886791	348.07	FANCI	FA complementation group I
548593	6.25e-01	2.12e-02	0.1854	2.3042142	0.427278	347.33	SLX1A	SLX1 homolog A, structure-specific endonuclease subunit
105376781	6.25e-01	2.11e-02	0.3866	2.3070079	0.8918065	228.22	LOC105376781	uncharacterized LOC105376781
10493	6.25e-01	2.13e-02	0.2975	-2.3025444	-0.6850078	1516.16	VAT1	vesicle amine transport 1
23347	6.25e-01	2.11e-02	0.2309	-2.3055747	-0.532248	2545.84	SMCHD1	structural maintenance of chromosomes flexible hinge domain containing 1
57703	6.27e-01	2.14e-02	0.1358	-2.3000634	-0.3123091	835.71	CWC22	CWC22 spliceosome associated protein homolog
53831	6.29e-01	2.15e-02	0.3277	2.2983162	0.7532602	1123.54	GPR84	G protein-coupled receptor 84
9906	6.31e-01	2.17e-02	0.221	2.2956364	0.5072451	1067.85	SLC35E2A	solute carrier family 35 member E2A
1130	6.31e-01	2.19e-02	0.1124	-2.2919016	-0.2575538	3079.74	LYST	lysosomal trafficking regulator
27148	6.31e-01	2.19e-02	0.1469	2.292219	0.3367944	653.09	STK36	serine/threonine kinase 36
2171	6.31e-01	2.18e-02	0.3988	-2.2938617	-0.914785	595.45	FABP5	fatty acid binding protein 5
10540	6.31e-01	2.18e-02	0.1034	-2.2945477	-0.2373151	1217.84	DCTN2	dynactin subunit 2
96610	6.31e-01	2.18e-02	0.2789	-2.2932112	-0.6395426	195.91	BMS1P20	BMS1 pseudogene 20
6829	6.32e-01	2.20e-02	0.1432	-2.2907123	-0.3280575	2684.98	SUPT5H	SPT5 homolog, DSIF elongation factor subunit
11275	6.34e-01	2.21e-02	0.2404	2.2882209	0.5499829	754.1	KLHL2	kelch like family member 2
55585	6.35e-01	2.23e-02	0.1071	2.284722	0.2446347	1333.5	UBE2Q1	ubiquitin conjugating enzyme E2 Q1
